title,stars,url,text
Elementor,5,https://wordpress.org/support/topic/elementor-23/,"

				
				<p>Good responsiveness</p>

				
			"
Super,5,https://wordpress.org/support/topic/super-1213/,"

				
				<p>Functional, useful and user-friendly, a really great plugin. </p>

				
			"
My site is fine,5,https://wordpress.org/support/topic/my-site-broke-2/,"

				
				<p>Fixed / Elementor global settings / page wide 1140  , for some reason it got 200px </p>
<p>Im starting a new website using elementor, i deactivate some essential addons that i   didn´t use, and my site broke, i have to make the front page again, cant find any solution, even clearing the cache or deactivating and activating the plugings again.</p>


<ul id=""bbp-topic-revision-log-10762196"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-10762196-item-10764366"" class=""bbp-topic-revision-log-item"">
		This topic was modified 5 months, 2 weeks ago by <a href=""https://wordpress.org/support/users/isaacureta/"" title=""View isaacureta&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/cb8b8074267a113092076ba7c027702b?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/cb8b8074267a113092076ba7c027702b?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/isaacureta/"" title=""View isaacureta&#039;s profile"">isaacureta</a>.
	</li>
	<li id=""bbp-topic-revision-log-10762196-item-10764369"" class=""bbp-topic-revision-log-item"">
		This topic was modified 5 months, 2 weeks ago by <a href=""https://wordpress.org/support/users/isaacureta/"" title=""View isaacureta&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/cb8b8074267a113092076ba7c027702b?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/cb8b8074267a113092076ba7c027702b?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/isaacureta/"" title=""View isaacureta&#039;s profile"">isaacureta</a>.
	</li>

</ul>


				
			"
Unbelievably Amazing!,5,https://wordpress.org/support/topic/unbelievably-amazing-3/,"

				
				<p>The Elementor Page Builder is the greatest tool you can get for WordPress. I know how to code, but Elementor is soo good I never have to worry about coding ever again. Mix this with the Elementor Theme Builder and you&#8217;ve got yourself the easiest and most diverse builder for EVERY NEED! Get yourself a bare bones theme (Elementor even provide one), then get the Elementor Page Builder and Theme Builder. Done. Build a thousand different websites with ease.</p>

				
			"
Elementor &#8211; Best of the Best.,5,https://wordpress.org/support/topic/elementor-best-of-the-best/,"

				
				<p>Really enjoy working with this plug-in &#8211; makes my work look sooo professional. </p>

				
			"
Elementor,5,https://wordpress.org/support/topic/elementor-22/,"

				
				<p>Very simple but very powerful page builder&#8230; Kudos.. and thanks for making this.</p>

				
			"
Casi perfecto,5,https://wordpress.org/support/topic/casi-perfecto-2/,"

				
				<p>Es verdaderamente bien pensado. Permite construir páginas profesionales en minutos. Lo ÚNICO que falla, es el slider. Deberían corregir ese punto</p>

				
			"
Fantastic!,5,https://wordpress.org/support/topic/fantastic-1942/,"

				
				<p>Easy to use.</p>


<ul id=""bbp-topic-revision-log-10761655"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-10761655-item-11036774"" class=""bbp-topic-revision-log-item"">
		This topic was modified 2 months, 3 weeks ago by <a href=""https://wordpress.org/support/users/ctorres1017/"" title=""View ctorres1017&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/4bfa9512cb0e7cc083a85905bc358eaf?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/4bfa9512cb0e7cc083a85905bc358eaf?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/ctorres1017/"" title=""View ctorres1017&#039;s profile"">ctorres1017</a>.
	</li>

</ul>


				
			"
make it core!,5,https://wordpress.org/support/topic/make-it-core-2/,"

				
				<p>Writing this review in late 2018 prior to Gutenberg becoming part of the WordPress core. I&#8217;ve installed the Gutenberg plugin several times to see where it&#8217;s at during development and frankly I have yet to be impressed. That is not the case with Elementor. I am thoroughly impressed and I would say that WordPress would be a much better CMS if Elementor became part of core and Gutenberg just went away. Sorry Mr. Mullenweg but Elementor is what Gutenberg should be.</p>

				
			"
A tool for anyone!,5,https://wordpress.org/support/topic/a-tool-for-anyone/,"

				
				<p>Easy and broad in use.</p>

				
			"
perfect plugin,5,https://wordpress.org/support/topic/perfect-plugin-592/,"

				
				<p>good</p>

				
			"
Very good!,5,https://wordpress.org/support/topic/very-good-3414/,"

				
				<p>!</p>

				
			"
"Would love to give 5 stars, but&#8230;",3,https://wordpress.org/support/topic/would-love-to-give-5-stars-but/,"

				
				<p>Elementor is a great program, which I use daily and love. It has one major flaw: This pop-up appears frequently: &#8220;Sorry, the content area was not found in your page&#8221;. I have the free version of Elementor, thus no support. To get rid of this message, I clear the cache, reset permalinks, reboot the computer and it goes away&#8230;until the next time.</p>


<ul id=""bbp-topic-revision-log-10761088"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-10761088-item-10761090"" class=""bbp-topic-revision-log-item"">
		This topic was modified 5 months, 2 weeks ago by <a href=""https://wordpress.org/support/users/ncbogroupie/"" title=""View ncbogroupie&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/f1588e9bc91e29071696da5d919f1237?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/f1588e9bc91e29071696da5d919f1237?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/ncbogroupie/"" title=""View ncbogroupie&#039;s profile"">ncbogroupie</a>.
	</li>

</ul>


				
			"
Elementor is the best,5,https://wordpress.org/support/topic/elementor-is-the-best-2/,"

				
				<p>Elementor is the best </p>

				
			"
El mejor maquetador,5,https://wordpress.org/support/topic/el-mejor-maquetador/,"

				
				<p>He probado varios maquetadores, pero Elementor es el mejor. Carga, diseño, usabilidad&#8230; </p>

				
			"
Would give it more but&#8230;,3,https://wordpress.org/support/topic/would-give-it-more-but/,"

				
				<p>The review message will not go away.<br />
&#8220;Congrats! You created over 10 pages with Elementor. Great job! If you can spare a minute, please help us by leaving a five star review on WordPress.org.&#8221;</p>
<p>will not hide for ever.<br />
otherwise great tool.</p>

				
			"
Awesome page builder,5,https://wordpress.org/support/topic/awesome-page-builder-14/,"

				
				<p>Easy to use &amp; fast to create nice websites. Thank you</p>


<ul id=""bbp-topic-revision-log-10760576"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-10760576-item-10760585"" class=""bbp-topic-revision-log-item"">
		This topic was modified 5 months, 2 weeks ago by <a href=""https://wordpress.org/support/users/mwpmarketing/"" title=""View mwpmarketing&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/2af14b6c1bf82b90efbdacea6db59382?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/2af14b6c1bf82b90efbdacea6db59382?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/mwpmarketing/"" title=""View mwpmarketing&#039;s profile"">mwpmarketing</a>. Reason: error on tag
	</li>

</ul>


				
			"
El mejor plugin que conozco para hacer páginas,5,https://wordpress.org/support/topic/el-mejor-plugin-que-conozco-para-hacer-paginas/,"

				
				<p>He usado 3 diderentes plugins. Elementor es el mejor en cuanto pueda voy  a cambiar a la version pro.</p>

				
			"
Forced review,2,https://wordpress.org/support/topic/forced-review-3/,"

				
				<p>Pesty notification in admin panel that wont go away.</p>

				
			"
Elementor,5,https://wordpress.org/support/topic/elementor-21/,"

				
				<p>works perfect</p>

				
			"
Elementor review,5,https://wordpress.org/support/topic/elementor-review/,"

				
				<p>Works pefect</p>

				
			"
Good Support,5,https://wordpress.org/support/topic/good-support-234/,"

				
				<p>Very good support team at Elementor. Made sure my issue was attended to within 24 hours of my submitting the request and stayed with me until I solved the problem.</p>
<p>Thank you sooo much!</p>

				
			"
Elementor,5,https://wordpress.org/support/topic/elementor-20/,"

				
				<p>Great Builder</p>


<ul id=""bbp-topic-revision-log-10759083"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-10759083-item-10803114"" class=""bbp-topic-revision-log-item"">
		This topic was modified 5 months ago by <a href=""https://wordpress.org/support/users/bblsasocialmedia/"" title=""View bblsasocialmedia&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/964a4e39589958b45a14cc05e958257d?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/964a4e39589958b45a14cc05e958257d?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/bblsasocialmedia/"" title=""View bblsasocialmedia&#039;s profile"">bblsasocialmedia</a>.
	</li>

</ul>


				
			"
Incredibly useful,5,https://wordpress.org/support/topic/incredibly-useful-36/,"

				
				<p>Fantastic. Easy to use, deeply helpful. Any layout is possible, makes buying a theme obsolete.</p>

				
			"
A perfect tool for everyone,5,https://wordpress.org/support/topic/a-perfect-tool-for-everyone/,"

				
				<p>Easy to use, had a lot of functions&#8230;thanks god I found this tool! I had no experience with wordpress and for me was hard to start our company website and finding such useful and easy to use plugin was great! I have tried and other bulding page plugins, but this is far the best! </p>
<p>Keep it up!</p>

				
			"
Nice and helpful plugin&#8230;,4,https://wordpress.org/support/topic/nice-and-helpful-plugin-7/,"

				
				<p>&#8230;that doesn&#8217;t let you dismiss the notification and is constantly nagging you for a 5-star review.</p>

				
			"
Best page builder,5,https://wordpress.org/support/topic/best-page-builder-28/,"

				
				<p>Must for WordPress beginners.</p>

				
			"
web developer,4,https://wordpress.org/support/topic/web-developer-2/,"

				
				<p>Site is gettingvery slow by using this plugin</p>

				
			"
Background image probkem,5,https://wordpress.org/support/topic/background-image-probkem/,"

				
				<p>This was my first time using elementor support. In fact, I purchased the pro version for support. But I&#8217;m sure I&#8217;ll use some of the pro features soon.</p>
<p>I was very impressed with the quality of the support I received. It was not a simple problem but soyet handled it in a professional manner, doing what was necessary to identify the problem (which was a css3 problem with the edge browser&#8217;s handling of blend modes!).</p>
<p>I&#8217;ve been very impressed with elementor as a visual web builder. Now I&#8217;m equally impressed with the quality level of the support. </p>

				
			"
Really Good,5,https://wordpress.org/support/topic/really-good-263/,"

				
				<p>Great Plugin</p>

				
			"
The best wordpress builder.,5,https://wordpress.org/support/topic/the-best-wordpress-builder-2/,"

				
				<p>I am a developer and Elementor is the first plugin i always install in any of my wordpress website. Because of Elementor i can design wordpress website as a pro.</p>

				
			"
Отличный плагин,5,https://wordpress.org/support/topic/%d0%be%d1%82%d0%bb%d0%b8%d1%87%d0%bd%d1%8b%d0%b9-%d0%bf%d0%bb%d0%b0%d0%b3%d0%b8%d0%bd-250/,"

				
				<p>Я доволен возможностями Elementor, который дает все для того чтобы твой сайт выглядел круто и современно</p>

				
			"
Outstanding!,5,https://wordpress.org/support/topic/outstanding-319/,"

				
				<p>The best page builder I&#8217;ve ever used, and you can&#8217;t beat the header/footer tools!</p>

				
			"
Excellent plugin!,5,https://wordpress.org/support/topic/excellent-plugin-4295/,"

				
				<p>The free version is very useful! Congratulations!</p>

				
			"
great,5,https://wordpress.org/support/topic/great-8621/,"

				
				
				
			"
Me encanta,5,https://wordpress.org/support/topic/me-encanta-22/,"

				
				<p>Me ha sido muy fácil trabajar con este constructor y tiene compatibilidad con muchos plugins útiles. lo recomiendo</p>


<ul id=""bbp-topic-revision-log-10756123"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-10756123-item-10756124"" class=""bbp-topic-revision-log-item"">
		This topic was modified 5 months, 3 weeks ago by <a href=""https://wordpress.org/support/users/julian-tabares/"" title=""View Julian Tabares&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/8b7c964ba9c4453419e3d53543254d2f?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/8b7c964ba9c4453419e3d53543254d2f?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/julian-tabares/"" title=""View Julian Tabares&#039;s profile"">Julian Tabares</a>.
	</li>

</ul>


				
			"
